locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
PSPTO_RS00150,PSPTO_RS00150,PSPTO0027%2CPSPTO_0027,33254,33976,+,hypothetical protein,No COG annotation,A0A0Q0C3T7
PSPTO_RS00155,PSPTO_RS00155,PSPTO0028%2CPSPTO_0028,33978,35933,+,DDE-type integrase/transposase/recombinase,"Replication, recombination and repair",A0A0Q0C1L2
PSPTO_RS00160,PSPTO_RS00160,PSPTO0029%2CPSPTO_0029,35933,36868,+,TniB family NTP-binding protein,"Replication, recombination and repair",A0A1X0VQS3
PSPTO_RS00165,PSPTO_RS00165,PSPTO0030%2CPSPTO_0030,36881,38767,+,TniQ family protein,Function unknown,A0A0Q0DFI5
PSPTO_RS00170,PSPTO_RS00170,PSPTO0031%2CPSPTO_0031,39345,40082,+,metallophosphoesterase family protein,Function unknown,A0A0Q0BQ88
PSPTO_RS00175,PSPTO_RS00175,PSPTO0032%2CPSPTO_0032,40884,41852,-,ParB N-terminal domain-containing protein,Transcription,A0A0N0G0E2
PSPTO_RS00180,PSPTO_RS00180,PSPTO0033%2CPSPTO_0033,41852,42757,-,ParB N-terminal domain-containing protein,Transcription,A0A1X0VQC5
PSPTO_RS00185,PSPTO_RS00185,PSPTO0034%2CPSPTO_0034,42754,44310,-,recombinase family protein,"Replication, recombination and repair",A0A1X0VQA6
PSPTO_RS00190,PSPTO_RS00190,PSPTO0035%2CPSPTO_0035,45183,46736,-,IS66-like element ISPsy5 family transposase,"Replication, recombination and repair",A0A2V4P180
PSPTO_RS00195,tnpB,PSPTO0036%2CPSPTO_0036,46754,47110,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0009ABB313
PSPTO_RS00200,PSPTO_RS00200,PSPTO0037%2CPSPTO_0037,47448,52358,+,DEAD/DEAH box helicase,"Replication, recombination and repair",Q88BH4
PSPTO_RS00205,PSPTO_RS00205,PSPTO0038%2CPSPTO_0038,52403,54493,+,DUF262 domain-containing protein,Function unknown,A0A0Q0EU39
PSPTO_RS00210,PSPTO_RS00210,,54637,54819,-,hypothetical protein,No COG annotation,A0A0Q0BEW9
PSPTO_RS00215,PSPTO_RS00215,PSPTO0039%2CPSPTO_0039,54971,56524,-,IS66-like element ISPsy5 family transposase,"Replication, recombination and repair",A0A2V4P180
PSPTO_RS00220,tnpB,PSPTO0040%2CPSPTO_0040,56542,56898,-,IS66 family insertion sequence element accessory protein TnpB,"Replication, recombination and repair",UPI0009ABB313
PSPTO_RS00225,PSPTO_RS00225,,56937,57080,-,hypothetical protein,No COG annotation,UPI0003068BED
PSPTO_RS00230,PSPTO_RS00230,PSPTO0042%2CPSPTO_0042,57351,58214,+,ATP-binding protein,"Post-translational modification, protein turnover,and chaperones",UPI0002E4BCD1
PSPTO_RS00235,PSPTO_RS00235,PSPTO0043%2CPSPTO_0043,58344,59906,+,cytidine deaminase,Nucleotide transport and metabolism,A0A0N0WTS9
PSPTO_RS00240,PSPTO_RS00240,,59945,60178,+,hypothetical protein,No COG annotation,A0A2S6J8T0
PSPTO_RS29830,PSPTO_RS29830,,60983,61423,-,type III effector AvrRps4,No COG annotation,
PSPTO_RS00250,PSPTO_RS00250,,61614,61780,-,transposase domain-containing protein,No COG annotation,
PSPTO_RS00255,PSPTO_RS00255,PSPTO0046%2CPSPTO_0046,62078,64063,+,AAA family ATPase,"Cell cycle control, cell division, chromosome partitioning",A0A0N1JH49
PSPTO_RS00260,PSPTO_RS00260,PSPTO0047%2CPSPTO_0047,64066,65970,+,ATP-dependent helicase,"Replication, recombination and repair",A0A0N0WV30
PSPTO_RS00265,PSPTO_RS00265,,66192,66592,+,hypothetical protein,No COG annotation,
PSPTO_RS00270,PSPTO_RS00270,,66650,66829,+,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,Signal transduction mechanisms,
PSPTO_RS00275,PSPTO_RS00275,,67041,67358,+,DUF2384 domain-containing protein,Function unknown,UPI00130EB4AA
PSPTO_RS00280,tcmP,PSPTO0048%2CPSPTO_0048,67445,68611,+,three-Cys-motif partner protein TcmP,Function unknown,A0A0N0FWG8
PSPTO_RS00285,PSPTO_RS00285,PSPTO0049%2CPSPTO_0049,68863,69606,+,phage Gp37/Gp68 family protein,"Replication, recombination and repair",A0A0X7K860
PSPTO_RS00290,tcmP,PSPTO0050%2CPSPTO_0050,69623,70954,+,three-Cys-motif partner protein TcmP,No COG annotation,A0A0N0FWH2
PSPTO_RS00295,PSPTO_RS00295,PSPTO0051%2CPSPTO_0051,71041,71484,+,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",A0A0N0FWI3
PSPTO_RS00300,PSPTO_RS00300,PSPTO0052%2CPSPTO_0052,71828,73480,+,hypothetical protein,No COG annotation,UPI00137916C2
PSPTO_RS00305,PSPTO_RS00305,,73641,74468,-,hypothetical protein,No COG annotation,UPI000698B986
PSPTO_RS00310,PSPTO_RS00310,PSPTO0054%2CPSPTO_0054,75073,76002,-,hypothetical protein,Function unknown,UPI00030EB4E3
PSPTO_RS00315,PSPTO_RS00315,PSPTO0055%2CPSPTO_0055,75949,76971,+,IS21-like element ISPsy4 family transposase,"Replication, recombination and repair",A0A099SYT7
PSPTO_RS00320,PSPTO_RS00320,PSPTO0056%2CPSPTO_0056,76968,77777,+,AAA family ATPase,"Replication, recombination and repair",A0A099SW04
PSPTO_RS00325,PSPTO_RS00325,,77803,78162,-,TniQ family protein,Function unknown,UPI0013305F63
PSPTO_RS00330,PSPTO_RS00330,PSPTO0057%2CPSPTO_0057,78120,79010,-,TniB family NTP-binding protein,Function unknown,A0A0P9LJ56
PSPTO_RS00335,PSPTO_RS00335,PSPTO0058%2CPSPTO_0058,79007,80935,-,DDE-type integrase/transposase/recombinase,"Replication, recombination and repair",A0A0Q0C3K6
PSPTO_RS00340,PSPTO_RS00340,PSPTO0059%2CPSPTO_0059,80922,81476,-,heteromeric transposase endonuclease subunit TnsA,No COG annotation,UPI0005C9BC6C
PSPTO_RS00345,PSPTO_RS00345,,81732,82382,+,ATP-binding protein,"Post-translational modification, protein turnover,and chaperones",
PSPTO_RS00350,PSPTO_RS00350,PSPTO0061%2CPSPTO_0061,82500,83363,+,type III effector,Function unknown,A0A0N0FWI1
PSPTO_RS00355,PSPTO_RS00355,PSPTO0062%2CPSPTO_0062,83552,84859,-,CitMHS family transporter,Energy production and conversion,A0A099SKS6
PSPTO_RS00360,PSPTO_RS00360,PSPTO0063%2CPSPTO_0063,85159,85557,+,GFA family protein,Function unknown,A0A3M6BSB3
PSPTO_RS00365,PSPTO_RS00365,PSPTO0064%2CPSPTO_0064,85784,87181,-,HDOD domain-containing protein,Signal transduction mechanisms,A0A0N0FM95
PSPTO_RS00370,recG,PSPTO0065%2CPSPTO_0065,87268,89343,-,ATP-dependent DNA helicase RecG,"Replication, recombination and repair",A0A0N8T7J8
PSPTO_RS00375,PSPTO_RS00375,PSPTO0066%2CPSPTO_0066,89355,90278,-,hydrogen peroxide-inducible genes activator,Transcription,A0A0N0WXM9
PSPTO_RS00380,PSPTO_RS00380,PSPTO0067%2CPSPTO_0067,90371,91117,-,energy transducer TonB,Cell wall/membrane/envelope biogenesis,A0A099SNC4
PSPTO_RS00385,exbD,PSPTO0068%2CPSPTO_0068,91114,91539,-,TonB system transport protein ExbD,"Intracellular trafficking, secretion, and vesicular transport",A0A099SKT3
PSPTO_RS00390,exbB,PSPTO0069%2CPSPTO_0069,91543,92499,-,tonB-system energizer ExbB,"Intracellular trafficking, secretion, and vesicular transport",A0A099SNQ9
PSPTO_RS00395,PSPTO_RS00395,PSPTO0070%2CPSPTO_0070,92710,93558,+,SDR family oxidoreductase,Carbohydrate transport and metabolism,A0A0N1JI16
PSPTO_RS00400,PSPTO_RS00400,PSPTO0071%2CPSPTO_0071,93607,94344,-,lipoprotein,No COG annotation,A0A0K8M091
PSPTO_RS00405,PSPTO_RS00405,PSPTO0072%2CPSPTO_0072,94399,94779,-,RidA family protein,"Translation, ribosomal structure and biogenesis",A0A0Q0BPY9
PSPTO_RS00410,spoT,PSPTO0073%2CPSPTO_0073,94805,96910,-,bifunctional GTP diphosphokinase/guanosine-3'%2C5'-bis pyrophosphate 3'-pyrophosphohydrolase,Transcription,A0A0N0G206
PSPTO_RS00415,rpoZ,PSPTO0074%2CPSPTO_0074,96971,97234,-,DNA-directed RNA polymerase subunit omega,Transcription,A0A085VPZ0
PSPTO_RS00420,gmk,PSPTO0075%2CPSPTO_0075,97382,98026,-,guanylate kinase,Nucleotide transport and metabolism,A0A0K8LZM9
PSPTO_RS00425,PSPTO_RS00425,PSPTO0076%2CPSPTO_0076,98040,98903,-,YicC family protein,Function unknown,A0A0N0WDV7
PSPTO_RS00430,rph,PSPTO0077%2CPSPTO_0077,99223,99945,+,ribonuclease PH,"Translation, ribosomal structure and biogenesis",A0A0N0WDP5
PSPTO_RS00435,PSPTO_RS00435,PSPTO0078%2CPSPTO_0078,99965,100333,+,DUF4870 domain-containing protein,Function unknown,UPI0002098633
PSPTO_RS00440,PSPTO_RS00440,PSPTO0079%2CPSPTO_0079,100403,101182,-,exodeoxyribonuclease III,"Replication, recombination and repair",A0A099SNR8
PSPTO_RS00445,pyrE,PSPTO0080%2CPSPTO_0080,101265,101906,+,orotate phosphoribosyltransferase,Nucleotide transport and metabolism,A0A4P6QAI1
PSPTO_RS00450,PSPTO_RS00450,PSPTO0081%2CPSPTO_0081,101917,102549,+,hypothetical protein,Function unknown,A0A2V4Q9F8
PSPTO_RS00455,PSPTO_RS00455,,102653,102745,+,DUF1534 domain-containing protein,No COG annotation,
PSPTO_RS00460,argB,PSPTO0082%2CPSPTO_0082,102801,103706,-,acetylglutamate kinase,Nucleotide transport and metabolism,A0A099SKR2
PSPTO_RS00465,PSPTO_RS00465,,103735,106320,-,phosphomannomutase/phosphoglucomutase,Carbohydrate transport and metabolism,A0A0Q0D8I2
PSPTO_RS00470,dut,PSPTO0084%2CPSPTO_0084,106375,106830,-,dUTP diphosphatase,Nucleotide transport and metabolism,A0A0N0X0F5
PSPTO_RS00475,coaBC,PSPTO0085%2CPSPTO_0085,106837,108045,-,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,Coenzyme transport and metabolism,UPI0003178D03
PSPTO_RS00480,radC,PSPTO0086%2CPSPTO_0086,108181,108855,+,DNA repair protein RadC,"Replication, recombination and repair",A0A099SLH5
PSPTO_RS00485,PSPTO_RS00485,PSPTO0087%2CPSPTO_0087,108910,110496,-,ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A0Q0DH94
PSPTO_RS00490,rpmB,PSPTO0089%2CPSPTO_0089,110860,111093,+,50S ribosomal protein L28,"Translation, ribosomal structure and biogenesis",A0A099SNE7
PSPTO_RS00495,rpmG,PSPTO0090%2CPSPTO_0090,111105,111260,+,50S ribosomal protein L33,"Translation, ribosomal structure and biogenesis",A0A099SKV7
PSPTO_RS00500,PSPTO_RS00500,PSPTO0091%2CPSPTO_0091,111368,111733,-,cupin domain-containing protein,Function unknown,A0A099SNS7
PSPTO_RS00505,PSPTO_RS00505,PSPTO0092%2CPSPTO_0092,111972,113465,+,aldehyde dehydrogenase,Energy production and conversion,A0A0Q0I8H0
PSPTO_RS00510,PSPTO_RS00510,PSPTO0093%2CPSPTO_0093,113528,113779,-,hypothetical protein,No COG annotation,A0A0N0X084
PSPTO_RS00515,PSPTO_RS00515,PSPTO0094%2CPSPTO_0094,113892,115040,+,MFS transporter,Amino acid transport and metabolism,A0A0N1JJ58
PSPTO_RS00520,PSPTO_RS00520,PSPTO0095%2CPSPTO_0095,115037,116617,-,phospholipase D family protein,Lipid transport and metabolism,A0A4P6QCX6
PSPTO_RS00525,PSPTO_RS00525,PSPTO0096%2CPSPTO_0096,116690,118111,-,PLP-dependent aminotransferase family protein,Transcription,A0A0N0G4L7
PSPTO_RS00530,PSPTO_RS00530,PSPTO0097%2CPSPTO_0097,118287,118538,+,DUF1127 domain-containing protein,Function unknown,F3IN82
PSPTO_RS00535,PSPTO_RS00535,PSPTO0098%2CPSPTO_0098,118544,119857,-,FAD-binding oxidoreductase,Amino acid transport and metabolism,A0A0Q0DH76
PSPTO_RS00540,PSPTO_RS00540,PSPTO0099%2CPSPTO_0099,119963,120316,+,YkgJ family cysteine cluster protein,Function unknown,A0A2V4PLD6
PSPTO_RS00545,PSPTO_RS00545,PSPTO0100%2CPSPTO_0100,120331,120819,-,Lrp/AsnC ligand binding domain-containing protein,Transcription,A0A099SKT2
PSPTO_RS00550,PSPTO_RS00550,PSPTO0101%2CPSPTO_0101,120976,122277,+,D-amino acid dehydrogenase,Energy production and conversion,A0A0P9LJJ9
PSPTO_RS00555,PSPTO_RS00555,PSPTO0102%2CPSPTO_0102,122249,122602,+,RidA family protein,"Translation, ribosomal structure and biogenesis",A0A099SKW9
PSPTO_RS00560,alr,PSPTO0103%2CPSPTO_0103,122682,123755,+,alanine racemase,Amino acid transport and metabolism,A0A0N8T7K2
PSPTO_RS00565,PSPTO_RS00565,PSPTO0105%2CPSPTO_0105,123882,124430,+,cupin domain-containing protein,Transcription,UPI0001E28063
PSPTO_RS00570,PSPTO_RS00570,PSPTO0106%2CPSPTO_0106,124455,124778,+,cytochrome c5 family protein,Energy production and conversion,A0A099SLJ3
PSPTO_RS00575,PSPTO_RS00575,PSPTO0107%2CPSPTO_0107,124875,126806,+,acetyl-CoA hydrolase/transferase family protein,Energy production and conversion,A0A0Q0CU26
PSPTO_RS00580,PSPTO_RS00580,PSPTO0108%2CPSPTO_0108,126885,127703,-,sulfite exporter TauE/SafE family protein,Function unknown,A0A0Q0DH88
PSPTO_RS00585,PSPTO_RS00585,PSPTO0109%2CPSPTO_0109,127696,128949,-,NAD(P)/FAD-dependent oxidoreductase,Function unknown,A0A0Q0C3L6
PSPTO_RS00590,PSPTO_RS00590,PSPTO0110%2CPSPTO_0110,128977,129861,-,MBL fold metallo-hydrolase,Function unknown,A0A0N1JJ74
PSPTO_RS00595,PSPTO_RS00595,PSPTO0111%2CPSPTO_0111,130125,131444,+,sigma-54-dependent Fis family transcriptional regulator,Transcription,A0A0N0X091
PSPTO_RS00600,PSPTO_RS00600,PSPTO0112%2CPSPTO_0112,131808,132377,-,xanthine phosphoribosyltransferase,Nucleotide transport and metabolism,A0A099SHP7
PSPTO_RS00605,rep,PSPTO0113%2CPSPTO_0113,132432,134441,-,DNA helicase Rep,"Replication, recombination and repair",A0A0Q0BQ22
PSPTO_RS00610,PSPTO_RS00610,PSPTO0114%2CPSPTO_0114,134647,136311,+,bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction mechanisms,A0A099SHT4
PSPTO_RS00615,PSPTO_RS00615,PSPTO0115%2CPSPTO_0115,136326,137708,-,NorM family multidrug efflux MATE transporter,Defense mechanisms,A0A0Q0DH64
PSPTO_RS00620,PSPTO_RS00620,PSPTO0116%2CPSPTO_0116,137865,138785,+,LysR family transcriptional regulator,Transcription,A0A0N0G4L2
PSPTO_RS00625,PSPTO_RS00625,PSPTO0117%2CPSPTO_0117,138969,140945,+,methyl-accepting chemotaxis protein,Signal transduction mechanisms,A0A3M3YMK5
PSPTO_RS00630,PSPTO_RS00630,,140896,141075,-,DUF1534 domain-containing protein,No COG annotation,UPI0011EA6BC8
PSPTO_RS00635,PSPTO_RS00635,PSPTO0118%2CPSPTO_0118,141265,142917,+,Na/Pi cotransporter family protein,Inorganic ion transport and metabolism,A0A2K4VLS1
PSPTO_RS00640,PSPTO_RS00640,PSPTO0119%2CPSPTO_0119,142975,144354,+,insulinase family protein,Function unknown,A0A0Q0BQ27
PSPTO_RS00645,PSPTO_RS00645,PSPTO0120%2CPSPTO_0120,144451,145638,+,DUF2914 domain-containing protein,Function unknown,A0A0Q0D8J0
PSPTO_RS00650,PSPTO_RS00650,PSPTO0121%2CPSPTO_0121,145643,146884,-,spore maturation protein,Function unknown,A0A099SIK4
PSPTO_RS00655,PSPTO_RS00655,,147044,147508,+,DUF1534 domain-containing protein,No COG annotation,
PSPTO_RS00660,PSPTO_RS00660,,147445,147904,+,IS3-like element ISPsy8 family transposase,"Replication, recombination and repair",UPI0011EA6171
PSPTO_RS00665,PSPTO_RS00665,,148840,148965,+,DUF1534 domain-containing protein,No COG annotation,
PSPTO_RS00670,argH,PSPTO0125%2CPSPTO_0125,148983,150377,-,argininosuccinate lyase,Amino acid transport and metabolism,A0A0Q0EZ35
PSPTO_RS00675,PSPTO_RS00675,PSPTO0126%2CPSPTO_0126,150512,151594,+,sensor histidine kinase,Signal transduction mechanisms,A0A099SK77
PSPTO_RS00680,PSPTO_RS00680,PSPTO0127%2CPSPTO_0127,151591,152337,+,response regulator transcription factor,Transcription,A0A099SHU3
PSPTO_RS00685,hemC,PSPTO0128%2CPSPTO_0128,152560,153501,+,hydroxymethylbilane synthase,Coenzyme transport and metabolism,A0A0P9JNF4
PSPTO_RS00690,PSPTO_RS00690,PSPTO0129%2CPSPTO_0129,153498,154274,+,uroporphyrinogen-III synthase,Coenzyme transport and metabolism,A0A0P9J7D9
PSPTO_RS00695,PSPTO_RS00695,PSPTO0130%2CPSPTO_0130,154325,155446,+,uroporphyrinogen-III C-methyltransferase,Coenzyme transport and metabolism,A0A0N8T680
PSPTO_RS00700,PSPTO_RS00700,PSPTO0131%2CPSPTO_0131,155443,156687,+,heme biosynthesis protein HemY,Coenzyme transport and metabolism,A0A0N0FY91
PSPTO_RS00705,PSPTO_RS00705,PSPTO0132%2CPSPTO_0132,156902,157429,+,disulfide bond formation protein B,Energy production and conversion,A0A099SHU8
PSPTO_RS00710,PSPTO_RS00710,PSPTO0134%2CPSPTO_0134,157604,158077,+,Rsd/AlgQ family anti-sigma factor,Transcription,A0A0K8LTQ6
PSPTO_RS00715,PSPTO_RS00715,PSPTO0135%2CPSPTO_0135,158162,158836,-,FKBP-type peptidyl-prolyl cis-trans isomerase,Cell wall/membrane/envelope biogenesis,A0A0N0WRY2
PSPTO_RS00720,PSPTO_RS00720,PSPTO0136%2CPSPTO_0136,159053,160009,+,AlgP family protein,Function unknown,A0A0Q0BTJ0
PSPTO_RS00725,PSPTO_RS00725,PSPTO0137%2CPSPTO_0137,160006,160494,-,TIGR02444 family protein,Function unknown,A0A0N1JGF4
PSPTO_RS00730,PSPTO_RS00730,PSPTO0138%2CPSPTO_0138,160541,162451,+,ATP-binding cassette domain-containing protein,Function unknown,UPI000622991D
PSPTO_RS00735,PSPTO_RS00735,PSPTO0139%2CPSPTO_0139,162468,163061,+,mechanosensitive ion channel family protein,Cell wall/membrane/envelope biogenesis,A0A099SHV2
PSPTO_RS00740,PSPTO_RS00740,PSPTO0140%2CPSPTO_0140,163128,163760,+,LysE family transporter,Amino acid transport and metabolism,A0A0N1JD89
PSPTO_RS00745,PSPTO_RS00745,PSPTO0141%2CPSPTO_0141,163941,165839,+,cytochrome c/FTR1 family iron permease,Inorganic ion transport and metabolism,Q88B78
PSPTO_RS00750,PSPTO_RS00750,PSPTO0142%2CPSPTO_0142,166054,166284,+,hypothetical protein,No COG annotation,A0A0N0FY95
PSPTO_RS00755,PSPTO_RS00755,PSPTO0143%2CPSPTO_0143,166389,166676,-,YheV family putative metal-binding protein,Function unknown,A0A099SQL4
PSPTO_RS00760,prlC,PSPTO0144%2CPSPTO_0144,166673,168760,-,oligopeptidase A,Amino acid transport and metabolism,UPI0013792B23
PSPTO_RS00765,PSPTO_RS00765,PSPTO0145%2CPSPTO_0145,168837,169382,+,gamma carbonic anhydrase family protein,Function unknown,A0A3M2W636
PSPTO_RS00770,PSPTO_RS00770,,169385,169507,+,DUF1534 domain-containing protein,No COG annotation,UPI0011EA69BA
PSPTO_RS00775,PSPTO_RS00775,PSPTO0146%2CPSPTO_0146,169523,170578,-,aminopeptidase,Function unknown,A0A0Q0BH29
PSPTO_RS00780,PSPTO_RS00780,PSPTO0147%2CPSPTO_0147,170766,171197,+,DUF3592 domain-containing protein,Function unknown,A0A0N0WDL1
PSPTO_RS00785,PSPTO_RS00785,PSPTO0148%2CPSPTO_0148,171406,173142,+,OPT/YSL family transporter,Function unknown,A0A0Q0HVF4
PSPTO_RS00790,PSPTO_RS00790,PSPTO0149%2CPSPTO_0149,173465,174133,+,hypothetical protein,No COG annotation,UPI000209A0F4
PSPTO_RS00795,PSPTO_RS00795,PSPTO0150%2CPSPTO_0150,174242,174586,+,hypothetical protein,No COG annotation,A0A099STT6
PSPTO_RS00800,PSPTO_RS00800,PSPTO0151%2CPSPTO_0151,174587,174820,-,DUF1161 domain-containing protein,Function unknown,A0A099SRA8
PSPTO_RS00805,PSPTO_RS00805,PSPTO0152%2CPSPTO_0152,174938,175369,-,OsmC family protein,"Post-translational modification, protein turnover,and chaperones",A0A099SQH5
PSPTO_RS00810,PSPTO_RS00810,PSPTO0153%2CPSPTO_0153,175580,176581,+,LLM class flavin-dependent oxidoreductase,Energy production and conversion,A0A099ST36
PSPTO_RS00815,PSPTO_RS00815,PSPTO0154%2CPSPTO_0154,176728,176952,-,DUF1161 domain-containing protein,Function unknown,A0A099SQM2
PSPTO_RS00820,PSPTO_RS00820,PSPTO0155%2CPSPTO_0155,177102,177317,-,dodecin domain-containing protein,Function unknown,A0A099STU2
PSPTO_RS00825,PSPTO_RS00825,PSPTO0156%2CPSPTO_0156,177485,177811,+,DUF883 domain-containing protein,Function unknown,A0A0Q0HVJ2
PSPTO_RS00830,PSPTO_RS00830,PSPTO0157%2CPSPTO_0157,177812,178768,-,LysR family transcriptional regulator,Transcription,A0A0N0WDL5
PSPTO_RS00835,trpB,PSPTO0158%2CPSPTO_0158,178848,180077,+,tryptophan synthase subunit beta,Amino acid transport and metabolism,A0A099ST40
PSPTO_RS00840,PSPTO_RS00840,PSPTO0159%2CPSPTO_0159,180074,180886,+,tryptophan synthase subunit alpha,Amino acid transport and metabolism,A0A0Q0D650
PSPTO_RS00845,PSPTO_RS00845,PSPTO0161%2CPSPTO_0161,181013,181528,+,RcnB family protein,Function unknown,A0A0N8T681
PSPTO_RS00850,PSPTO_RS00850,,181544,181679,-,DUF1534 domain-containing protein,No COG annotation,
PSPTO_RS00855,PSPTO_RS00855,PSPTO0162%2CPSPTO_0162,181714,182538,-,alpha/beta fold hydrolase,Function unknown,A0A2V4P4K4
PSPTO_RS00860,PSPTO_RS00860,PSPTO0163%2CPSPTO_0163,182751,183083,-,DOPA 4%2C5-dioxygenase family protein,"Secondary metabolites biosynthesis, transport, and catabolism",A0A0P9TAE0
PSPTO_RS00865,PSPTO_RS00865,,183525,183848,+,hypothetical protein,No COG annotation,UPI0009B94F8F
PSPTO_RS00870,PSPTO_RS00870,PSPTO0164%2CPSPTO_0164,183857,184807,-,LysR family transcriptional regulator,Transcription,A0A0Q0BJF9
PSPTO_RS00875,betC,PSPTO0165%2CPSPTO_0165,184922,186427,+,choline-sulfatase,Inorganic ion transport and metabolism,A0A0P9LET5
PSPTO_RS00880,PSPTO_RS00880,PSPTO0166%2CPSPTO_0166,186464,187390,+,choline ABC transporter substrate-binding protein,Amino acid transport and metabolism,A0A0Q0HVA9
PSPTO_RS00885,PSPTO_RS00885,PSPTO0167%2CPSPTO_0167,187557,187874,+,hypothetical protein,No COG annotation,A0A0N0WDK5
PSPTO_RS00890,PSPTO_RS00890,PSPTO0168%2CPSPTO_0168,187946,189514,+,SulP family inorganic anion transporter,Inorganic ion transport and metabolism,A0A0N0WRZ7
PSPTO_RS00895,aroE,PSPTO0169%2CPSPTO_0169,189618,190442,-,shikimate dehydrogenase,Amino acid transport and metabolism,A0A0N0G109
PSPTO_RS00900,hemF,PSPTO0170%2CPSPTO_0170,190442,191356,-,oxygen-dependent coproporphyrinogen oxidase,Coenzyme transport and metabolism,A0A099STV4
PSPTO_RS00905,PSPTO_RS00905,PSPTO_5630,191660,192508,+,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",A7WK44
PSPTO_RS00910,PSPTO_RS00910,PSPTO0171%2CPSPTO_0171,192549,193526,+,IS5-like element ISPssy family transposase,"Replication, recombination and repair",A0A1I5INP0
PSPTO_RS00915,PSPTO_RS00915,PSPTO0172%2CPSPTO_0172,194087,194407,+,DUF3630 family protein,No COG annotation,A0A0Q0BUR8
PSPTO_RS00920,PSPTO_RS00920,PSPTO0173%2CPSPTO_0173,194503,195480,+,NADPH:quinone reductase,Energy production and conversion,A0A0Q0F029
PSPTO_RS00925,PSPTO_RS00925,PSPTO0174%2CPSPTO_0174,195488,196045,-,threonylcarbamoyl-AMP synthase,"Translation, ribosomal structure and biogenesis",Q88B46
PSPTO_RS00930,dprA,PSPTO0175%2CPSPTO_0175,196084,197199,-,DNA-protecting protein DprA,"Replication, recombination and repair",A0A0Q0D7J6
PSPTO_RS00935,PSPTO_RS00935,PSPTO0176%2CPSPTO_0176,197323,198348,-,LysM peptidoglycan-binding domain-containing protein,Function unknown,A0A0P9J2K5
PSPTO_RS00940,PSPTO_RS00940,PSPTO0177%2CPSPTO_0177,198474,198980,+,peptide deformylase,"Translation, ribosomal structure and biogenesis",A0A099STV8
PSPTO_RS00945,fmt,PSPTO0178%2CPSPTO_0178,199041,199985,+,methionyl-tRNA formyltransferase,"Translation, ribosomal structure and biogenesis",A0A0N1JDA9
PSPTO_RS00950,rsmB,PSPTO0179%2CPSPTO_0179,199982,201328,+,16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB,"Translation, ribosomal structure and biogenesis",A0A0Q0F021
PSPTO_RS00955,trkA,PSPTO0180%2CPSPTO_0180,201325,202698,+,Trk system potassium transporter TrkA,Inorganic ion transport and metabolism,A0A099ST55
PSPTO_RS00960,PSPTO_RS00960,PSPTO0181%2CPSPTO_0181,202841,205195,+,FdhF/YdeP family oxidoreductase,Energy production and conversion,A0A0Q0CZL9
PSPTO_RS00965,PSPTO_RS00965,PSPTO0182%2CPSPTO_0182,205278,206165,-,lysophospholipid acyltransferase,Cell wall/membrane/envelope biogenesis,A0A099STV9
PSPTO_RS00970,PSPTO_RS00970,PSPTO0183%2CPSPTO_0183,206203,206754,-,DNA-3-methyladenine glycosylase I,"Replication, recombination and repair",A0A2K4T8U3
